activity,timestamp,resource,variant
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.4547008547008547,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.4547008547008547,0.012232415902140673
2,58.69168981481482,0.4547008547008547,0.012232415902140673
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
3,0.0005787037037037037,0.09743589743589744,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
3,0.0005787037037037037,0.09743589743589744,0.6024464831804281
2,0.0011805555555555556,0.09743589743589744,0.6024464831804281
0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
3,0.0005787037037037037,0.09743589743589744,0.6024464831804281
2,0.0011805555555555556,0.09743589743589744,0.6024464831804281
1,44.866805555555565,0.4341880341880342,0.6024464831804281
2,0.0,0.09914529914529914,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
3,0.0005787037037037037,0.09743589743589744,0.6024464831804281
2,0.0011805555555555556,0.09743589743589744,0.6024464831804281
1,44.866805555555565,0.4341880341880342,0.6024464831804281
2,82.01297453703705,0.4341880341880342,0.6024464831804281
1,9.37023148148148,0.09914529914529914,0.6024464831804281
1,6.183356481481482,0.3811965811965812,0.6024464831804281
1,5.909421296296296,0.09914529914529914,0.6024464831804281
1,59.102199074074065,0.13162393162393163,0.6024464831804281
1,31.878344907407413,0.13162393162393163,0.6024464831804281
3,0.0005787037037037037,0.09743589743589744,0.6024464831804281
2,0.0011805555555555556,0.09743589743589744,0.6024464831804281
1,44.866805555555565,0.4341880341880342,0.6024464831804281
2,82.01297453703705,0.4341880341880342,0.6024464831804281
2,0.03127314814814815,0.4564102564102564,0.6024464831804281
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.6055045871559633
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.6055045871559633
1,0.0024189814814814816,0.2564102564102564,0.6055045871559633
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.6055045871559633
1,0.0024189814814814816,0.2564102564102564,0.6055045871559633
2,0.7581365740740741,0.4581196581196581,0.6055045871559633
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.6055045871559633
1,0.0024189814814814816,0.2564102564102564,0.6055045871559633
2,0.7581365740740741,0.4581196581196581,0.6055045871559633
1,0.012476851851851852,0.2564102564102564,0.6055045871559633
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.6055045871559633
1,0.0024189814814814816,0.2564102564102564,0.6055045871559633
2,0.7581365740740741,0.4581196581196581,0.6055045871559633
1,0.012476851851851852,0.2564102564102564,0.6055045871559633
