activity,timestamp,resource,variant,spurious
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4547008547008547,0.5,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4547008547008547,0.5,0.6666666666666666
2,58.69168981481482,0.4547008547008547,0.5,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
1,0.0005787037037037037,0.09743589743589744,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
1,0.0005787037037037037,0.09743589743589744,0.5,0.3333333333333333
2,0.0011805555555555556,0.09743589743589744,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
1,0.0005787037037037037,0.09743589743589744,0.5,0.3333333333333333
2,0.0011805555555555556,0.09743589743589744,0.5,0.3333333333333333
3,44.86680555555557,0.4341880341880342,0.5,0.3333333333333333
2,0.0,0.09914529914529914,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
1,0.0005787037037037037,0.09743589743589744,0.5,0.3333333333333333
2,0.0011805555555555556,0.09743589743589744,0.5,0.3333333333333333
3,44.86680555555557,0.4341880341880342,0.5,0.3333333333333333
2,82.01297453703705,0.4341880341880342,0.5,0.3333333333333333
3,9.37023148148148,0.09914529914529914,0.5,0.3333333333333333
3,6.183356481481483,0.3811965811965812,0.5,0.3333333333333333
3,5.909421296296296,0.09914529914529914,0.5,0.3333333333333333
3,59.102199074074065,0.13162393162393166,0.5,0.3333333333333333
3,31.878344907407413,0.13162393162393166,0.5,0.3333333333333333
1,0.0005787037037037037,0.09743589743589744,0.5,0.3333333333333333
2,0.0011805555555555556,0.09743589743589744,0.5,0.3333333333333333
3,44.86680555555557,0.4341880341880342,0.5,0.3333333333333333
2,82.01297453703705,0.4341880341880342,0.5,0.3333333333333333
2,0.03127314814814815,0.4564102564102564,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
3,0.0024189814814814816,0.2564102564102564,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
3,0.0024189814814814816,0.2564102564102564,1.0,0.6666666666666666
2,0.7581365740740741,0.4581196581196581,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
3,0.0024189814814814816,0.2564102564102564,1.0,0.6666666666666666
2,0.7581365740740741,0.4581196581196581,1.0,0.6666666666666666
3,0.012476851851851852,0.2564102564102564,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
3,0.0024189814814814816,0.2564102564102564,1.0,0.6666666666666666
2,0.7581365740740741,0.4581196581196581,1.0,0.6666666666666666
3,0.012476851851851852,0.2564102564102564,1.0,0.6666666666666666
3,0.31841435185185185,0.4598290598290598,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,1.0,0.6666666666666666
3,0.0024189814814814816,0.2564102564102564,1.0,0.6666666666666666
2,0.7581365740740741,0.4581196581196581,1.0,0.6666666666666666
3,0.012476851851851852,0.2564102564102564,1.0,0.6666666666666666
3,0.31841435185185185,0.4598290598290598,1.0,0.6666666666666666
2,140.14510416666667,0.2017094017094017,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4615384615384616,1.0,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.28034188034188035,0.5,0.3333333333333333
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4632478632478633,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4632478632478633,0.75,0.5
3,21.06140046296296,0.4632478632478633,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.4632478632478633,0.75,0.5
3,21.06140046296296,0.4632478632478633,0.75,0.5
2,25.42502314814815,0.3264957264957265,0.75,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
