activity,timestamp,resource,variant,spurious
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6034188034188034,0.75,1.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.8068376068376069,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
4,5.787037037037037e-05,0.6136752136752137,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
4,5.787037037037037e-05,0.6136752136752137,0.75,0.6666666666666666
3,5.9524421296296275,0.2564102564102564,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
4,5.787037037037037e-05,0.6136752136752137,0.75,0.6666666666666666
3,5.9524421296296275,0.2564102564102564,0.75,0.6666666666666666
2,9.911041666666666,0.2564102564102564,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
4,5.787037037037037e-05,0.6136752136752137,0.75,0.6666666666666666
3,5.9524421296296275,0.2564102564102564,0.75,0.6666666666666666
2,9.911041666666666,0.2564102564102564,0.75,0.6666666666666666
1,0.00040509259259259264,0.5111111111111111,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.6136752136752137,0.75,0.6666666666666666
4,0.03900462962962963,0.6136752136752137,0.75,0.6666666666666666
2,0.9273726851851852,0.6136752136752137,0.75,0.6666666666666666
4,5.787037037037037e-05,0.6136752136752137,0.75,0.6666666666666666
3,5.9524421296296275,0.2564102564102564,0.75,0.6666666666666666
2,9.911041666666666,0.2564102564102564,0.75,0.6666666666666666
1,0.00040509259259259264,0.5111111111111111,0.75,0.6666666666666666
1,0.0215625,0.4717948717948718,0.75,0.6666666666666666
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.013675213675213677,0.25,0.8333333333333334
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.13162393162393166,0.5,1.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
2,0.8805902777777778,0.7623931623931623,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
2,0.8805902777777778,0.7623931623931623,0.5,0.5
1,0.0037152777777777774,0.7623931623931623,0.5,0.5
0,0.0,0.0,0.0,0.0
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
2,0.8805902777777778,0.7623931623931623,0.5,0.5
1,0.0037152777777777774,0.7623931623931623,0.5,0.5
2,6.944444444444444e-05,0.7623931623931623,0.5,0.5
2,0.0,0.2564102564102564,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
2,0.8805902777777778,0.7623931623931623,0.5,0.5
1,0.0037152777777777774,0.7623931623931623,0.5,0.5
2,6.944444444444444e-05,0.7623931623931623,0.5,0.5
5,0.00047453703703703693,0.7623931623931623,0.5,0.5
4,0.0021875,0.2564102564102564,0.5,0.5
3,15.298946759259259,0.2564102564102564,0.5,0.5
1,0.8058333333333333,0.5025641025641026,0.5,0.5
2,5.059814814814816,0.5025641025641026,0.5,0.5
2,22.116203703703704,0.5025641025641026,0.5,0.5
2,0.8805902777777778,0.7623931623931623,0.5,0.5
1,0.0037152777777777774,0.7623931623931623,0.5,0.5
2,6.944444444444444e-05,0.7623931623931623,0.5,0.5
5,0.00047453703703703693,0.7623931623931623,0.5,0.5
2,0.027222222222222217,0.7623931623931623,0.5,0.5
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.464957264957265,0.5,1.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
2,0.0,0.8085470085470086,1.0,0.8333333333333334
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0
